Release-Date,Movie,Revenue, Revenue1,NumTheatres,Production,UNK1,UNK2,UNK3
2020-12-04,The Polar Express2020 Re-release,"$691,000","$711,000",111,Warner Bros.,,,
2020-12-04,Die Hard2020 Re-release,"$325,000","$325,000",157,Walt Disney Studios Motion Pictures,,,
2020-12-04,How the Grinch Stole Christmas2020 Re-release,"$294,000","$420,180",166,Universal Pictures,,,
2020-12-06,Portrait of a Lady on Fire,"$3,641,251","$3,759,854",59,Neon,,,
2020-12-11,Wonder Woman2020 Re-release,"$252,000","$252,000",171,Warner Bros.,,,
2020-12-11,Wild Mountain Thyme,"$213,440","$213,440",181,Bleecker Street Media,,,
2020-12-13,Jumanji: The Next Level,"$124,736,710","$320,314,960",4,Sony Pictures Entertainment (SPE),,,
2020-12-13,Uncut Gems,"$25,789,956","$50,023,780",21,A24,,,
2020-12-13,Bombshell,"$13,644,923","$31,762,808",34,Lionsgate,,,
2020-12-13,Richard Jewell,"$4,523,325","$22,345,542",54,Warner Bros.,,,
2020-12-13,A Hidden Life,"$853,047","$1,730,597",95,Fox Searchlight Pictures,,,
2020-12-13,Black Christmas,"$562,060","$10,429,730",121,Universal Pictures,,,
2020-12-13,Cunningham,"$190,635","$265,102",188,Magnolia Pictures,,,
2020-12-18,Monster Hunter,"$5,018,403","$15,162,470",51,Screen Gems,,,
2020-12-18,Fatale,"$2,388,133","$6,306,897",68,Lionsgate,,,
2020-12-19,Ashfall,"$199,575","$372,562",185,Capelight Pictures,,,
2020-12-20,Star Wars: Episode IX - The Rise of Skywalker,"$124,496,308","$515,202,542",5,Walt Disney Studios Motion Pictures,,,
2020-12-20,Cats,"$7,196,675","$27,166,770",48,Universal Pictures,,,
2020-12-25,1917,"$157,901,466","$159,227,644",2,Universal Pictures,,,
2020-12-25,Little Women,"$70,508,087","$108,101,214",8,Sony Pictures Entertainment (SPE),,,
2020-12-25,Spies in Disguise,"$37,433,325","$66,757,013",15,Twentieth Century Fox,,,
2020-12-25,Just Mercy,"$35,733,621","$36,001,502",17,Warner Bros.,,,
2020-12-25,Wonder Woman 1984,"$23,009,311","$46,801,036",23,Warner Bros.,,,
2020-12-25,News of the World,"$3,717,170","$12,668,325",58,Universal Pictures,,,
2020-12-25,Ip Man 4: The Finale,"$2,180,071","$3,956,031",70,Well Go USA Entertainment,,,
2020-12-25,Promising Young Woman,"$1,208,180","$6,460,965",81,Focus Features,,,
2020-12-25,The Song of Names,"$983,357","$1,077,584",90,Sony Pictures Classics,,,
2020-12-25,Merci pour tout,"$636,925","$1,073,969",114,-,,,
2020-12-25,Pinocchio,"$488,838","$1,831,718",138,Roadside Attractions,,,
2020-12-27,Clemency,"$323,980","$364,716",158,Neon,,,
2021-01-15,The Marksman,"$15,566,093","$15,566,093",53,Open Road Films (II),,,
2021-01-15,The Emperor's New Groove2021 Re-release,"$334,000","$334,000",171,Walt Disney Studios Motion Pictures,,,
2021-01-15,American Skin,"$282,332","$282,332",180,Vertical Entertainment,,,
2021-01-15,Weathering with You,"$257,893","$8,056,636",186,GKIDS,,,
2021-01-22,Our Friend,"$657,351","$663,725",140,Gravitas Ventures,,,
2021-01-26,Wrong Turn,"$1,213,800","$1,251,184",119,Saban Films,,,
2021-01-29,The Little Things,"$15,340,534","$15,342,746",55,Warner Bros.,,,
2021-01-29,Supernova,"$234,220","$234,220",188,Bleecker Street Media,,,
2021-01-29,Groundhog Day2021 Re-release,"$200,989","$200,989",196,Sony Pictures Classics,,,
2021-02-03,Earwig and the Witch,"$173,704","$173,704",199,GKIDS,,,
2021-02-12,Judas and the Black Messiah,"$5,466,990","$5,478,009",78,Warner Bros.,,,
2021-02-12,Minari,"$3,110,580","$3,110,580",94,A24,,,
2021-02-12,Land,"$2,577,830","$2,577,830",102,Focus Features,,,
2021-02-12,The Mauritanian,"$836,536","$836,536",135,STX Entertainment,,,
2021-02-12,French Exit,"$734,814","$741,895",138,Sony Pictures Classics,,,
2021-02-12,Willy's Wonderland,"$417,706","$418,286",159,Screen Media Films,,,
2021-02-19,Nomadland,"$1,393,000","$3,700,000",115,Searchlight Pictures,,,
2021-02-19,Blithe Spirit,"$282,499","$282,500",179,IFC Films,,,
2021-02-26,Tom & Jerry: The Movie,"$46,318,441","$46,536,687",29,Warner Bros.,,,
2021-02-26,The Father,"$1,852,442","$2,122,771",108,Sony Pictures Classics,,,
2021-02-26,Crisis,"$380,460","$404,738",164,Quiver Distribution,,,
2021-03-05,Raya and the Last Dragon,"$54,723,032","$54,723,032",24,Walt Disney Studios Motion Pictures,,,
2021-03-05,Chaos Walking,"$13,287,908","$13,287,908",61,Lionsgate,,,
2021-03-05,Boogie,"$4,178,620","$4,178,620",85,Focus Features,,,
2021-03-05,The Truffle Hunters,"$491,402","$521,202",149,Sony Pictures Classics,,,
2021-03-12,Long Weekend,"$1,018,532","$1,018,532",126,Stage 6 Films,,,
2021-03-12,Lamb of God: The Concert Film,"$744,812","$744,813",136,Excel Entertainment,,,
2021-03-12,Jathi Ratnalu,"$470,000","$470,000",152,Flyhigh Cinemas,,,
2021-03-12,Dutch,"$404,371","$404,371",161,Faith Media Distribution,,,
2021-03-19,The Courier,"$6,613,432","$6,613,432",77,Roadside Attractions,,,
2021-03-19,City of Lies,"$572,493","$572,493",146,Saban Films,,,
2021-03-26,Nobody,"$27,268,035","$27,568,035",41,Universal Pictures,,,
2021-03-31,Godzilla vs. Kong,"$99,597,705","$100,916,094",12,Warner Bros.,,,
2021-04-02,The Unholy,"$15,532,137","$15,532,137",54,Screen Gems,,,
2021-04-02,The Girl Who Believes in Miracles,"$3,162,012","$3,163,362",92,Atlas Distribution Company,,,
2021-04-02,2021 Oscar Nominated Short Films: Live Action,"$443,050","$443,050",157,Magnolia Pictures,,,
2021-04-09,Voyagers,"$3,149,935","$3,149,935",93,Lionsgate,,,
2021-04-16,In the Earth,"$1,083,576","$1,113,723",122,Neon,,,
2021-04-23,Demon Slayer the Movie: Mugen Train,"$49,505,008","$49,505,008",25,FUNimation Entertainment,,,
2021-04-23,Mortal Kombat,"$37,479,648","$42,326,031",34,Warner Bros.,,,
2021-04-23,Together Together,"$1,437,951","$1,437,938",113,Bleecker Street Media,,,
2021-04-30,Separation,"$4,509,143","$4,509,143",84,Open Road Films (II),,,
2021-04-30,Four Good Days,"$837,849","$837,849",134,Vertical Entertainment,,,
2021-04-30,Limbo,"$224,405","$224,405",191,Focus Features,,,
2021-04-30,The Resort,"$191,996","$191,996",197,Vertical Entertainment,,,
2021-05-07,Wrath of Man,"$27,466,489","$27,466,489",40,United Artists Releasing,,,
2021-05-07,Here Today,"$2,807,494","$2,807,494",98,Stage 6 Films,,,
2021-05-07,The Water Man,"$304,602","$383,234",176,RLJE Films,,,
2021-05-14,Spiral,"$23,216,862","$23,216,862",46,Lionsgate,,,
2021-05-14,Those Who Wish Me Dead,"$6,853,610","$7,407,200",76,Warner Bros.,,,
2021-05-14,Finding You,"$2,753,985","$2,753,985",99,Roadside Attractions,,,
2021-05-14,Profile,"$1,744,740","$1,744,740",111,Focus Features,,,
2021-05-14,Top Gun2021 Re-release,"$408,937","$457,577",160,Paramount Pictures,,,
2021-05-14,La Piscine2021 Re-release,"$211,467","$211,467",194,Rialto Distribution,,,
2021-05-21,Dream Horse,"$2,913,328","$2,913,328",96,Bleecker Street Media,,,
2021-05-21,Scooby-Doo: A New Universe,"$850,000","$2,188,425",132,Warner Bros.,,,
2021-05-21,The Dry,"$362,857","$364,237",168,IFC Films,,,
2021-05-21,Final Account,"$308,976","$308,976",175,Focus Features,,,
2021-05-21,New Order,"$303,556","$303,556",177,Neon,,,
2021-05-28,A Quiet Place Part II,"$160,072,261","$160,072,261",8,Paramount Pictures,,,
2021-05-28,Cruella,"$86,103,234","$86,103,234",16,Walt Disney Studios Motion Pictures,,,
2021-05-28,World War Z2021 Re-release,"$448,000","$448,000",155,Paramount Pictures,,,
2021-05-28,Bo Gia,"$350,000","$350,000",169,3388 Films,,,
2021-06-04,The Conjuring: The Devil Made Me Do It,"$65,579,078","$65,631,050",19,Warner Bros.,,,
2021-06-04,Spirit Untamed,"$17,635,215","$17,716,215",48,Universal Pictures,,,
2021-06-04,Witnesses,"$855,765","$855,765",131,Purdie Distribution,,,
2021-06-11,Peter Rabbit 2: The Runaway,"$40,501,717","$40,501,717",31,Sony Pictures Entertainment (SPE),,,
2021-06-11,In the Heights,"$29,914,684","$29,975,167",36,Warner Bros.,,,
2021-06-11,12 Mighty Orphans,"$3,689,952","$3,689,637",89,Sony Pictures Entertainment (SPE),,,
2021-06-11,The House Next Door: Meet the Blacks 2,"$2,857,187","$2,893,660",97,Hidden Empire Film Group (HEFG),,,
2021-06-11,Queen Bees,"$1,926,706","$1,926,706",107,Gravitas Ventures,,,
2021-06-16,Hitman's Wife's Bodyguard,"$38,014,727","$38,014,727",33,Lionsgate,,,
2021-06-18,The Sparks Brothers,"$637,665","$648,665",142,Focus Features,,,
2021-06-18,Rita Moreno: Just a Girl Who Decided to Go for It,"$264,626","$264,626",185,Roadside Attractions,,,
2021-06-25,F9: The Fast Saga,"$173,005,945","$173,005,945",5,Universal Pictures,,,
2021-06-25,Summer of Soul (...Or,When the Revolution Could Not Be Televised),"$2,320,649","$2,320,649",105,Searchlight Pictures,,
2021-06-25,Werewolves Within,"$575,783","$575,783",145,IFC Films,,,
2021-06-30,Zola,"$4,844,399","$4,844,399",83,A24,,,
2021-07-02,The Boss Baby 2: Family Business,"$57,300,280","$57,300,280",21,Universal Pictures,,,
2021-07-02,The Forever Purge,"$44,539,245","$44,539,245",30,Universal Pictures,,,
2021-07-09,Black Widow,"$183,651,655","$183,651,655",4,Walt Disney Studios Motion Pictures,,,
2021-07-16,Space Jam: A New Legacy,"$67,559,184","$70,592,228",18,Warner Bros.,,,
2021-07-16,Escape Room: Tournament of Champions,"$25,314,753","$25,314,753",43,Sony Pictures Entertainment (SPE),,,
2021-07-16,Roadrunner: A Film About Anthony Bourdain,"$5,249,970","$5,354,970",81,Focus Features,,,
2021-07-16,Pig,"$3,186,668","$3,186,668",91,Neon,,,
2021-07-21,Once I Was Engaged,"$254,775","$254,775",187,Excel Entertainment,,,
2021-07-23,Old,"$48,242,510","$48,276,510",28,Universal Pictures,,,
2021-07-23,Snake Eyes,"$28,264,325","$28,264,325",37,Paramount Pictures,,,
2021-07-23,Joe Bell,"$1,405,488","$1,405,488",114,Roadside Attractions,,,
2021-07-23,Ailey,"$204,513","$204,513",195,Neon,,,
2021-07-23,Kaamelott: First Installment,"$188,000","$188,000",198,Paramount Pictures,,,
2021-07-30,Jungle Cruise,"$116,987,516","$116,987,516",11,Walt Disney Studios Motion Pictures,,,
2021-07-30,The Green Knight,"$17,173,321","$17,173,321",49,A24,,,
2021-07-30,Stillwater,"$14,465,535","$14,465,535",58,Focus Features,,,
2021-07-30,Nine Days,"$694,385","$694,849",139,Sony Pictures Classics,,,
2021-08-06,The Suicide Squad,"$55,812,663","$55,817,425",23,Warner Bros.,,,
2021-08-06,Escape from Mogadishu,"$271,710","$346,271",182,Well Go USA Entertainment,,,
2021-08-13,Free Guy,"$121,626,598","$121,626,598",10,20th Century Studios,,,
2021-08-13,Don't Breathe 2,"$32,712,950","$32,712,950",35,Screen Gems,,,
2021-08-13,Respect,"$24,278,399","$24,278,399",44,Metro-Goldwyn-Mayer (MGM),,,
2021-08-13,The Lost Leonardo,"$445,019","$445,740",156,Sony Pictures Classics,,,
2021-08-13,Raging Fire,"$270,275","$385,305",183,Well Go USA Entertainment,,,
2021-08-20,PAW Patrol: The Movie,"$40,127,371","$40,127,371",32,Paramount Pictures,,,
2021-08-20,The Protégé,"$7,446,823","$7,446,823",71,Lionsgate,,,
2021-08-20,The Night House,"$7,100,581","$7,100,581",72,Searchlight Pictures,,,
2021-08-20,Reminiscence,"$3,900,193","$3,900,193",88,Warner Bros.,,,
2021-08-20,Flag Day,"$424,667","$424,667",158,United Artists Releasing,,,
2021-08-25,If I Can't Have Love,I Want Power,"$626,946","$626,946",143,IMAX,,
2021-08-27,Candyman,"$61,186,570","$61,186,570",20,Universal Pictures,,,
2021-08-27,An Egg Rescue,"$927,154","$927,154",130,Pantelion Films,,,
2021-08-27,Together,"$214,390","$214,390",193,Universal Pictures,,,
2021-09-03,Shang-Chi and the Legend of the Ten Rings,"$224,543,292","$224,543,292",2,Walt Disney Studios Motion Pictures,,,
2021-09-03,Tenet,"$459,940","$58,504,105",154,Warner Bros.,,,
2021-09-10,Malignant,"$13,351,893","$13,391,791",60,Warner Bros.,,,
2021-09-10,The Card Counter,"$2,657,850","$2,657,850",101,Focus Features,,,
2021-09-10,After We Fell,"$2,170,750","$2,170,750",106,Vertical Entertainment,,,
2021-09-10,Show Me the Father,"$1,803,226","$1,803,226",109,Affirm Films,,,
2021-09-10,The Alpinist,"$844,743","$844,743",133,Roadside Attractions,,,
2021-09-17,Cry Macho,"$10,183,309","$10,310,734",66,Warner Bros.,,,
2021-09-17,Copshop,"$5,213,243","$5,213,243",82,Open Road Films (II),,,
2021-09-17,The Eyes of Tammy Faye,"$2,404,127","$2,404,127",104,Searchlight Pictures,,,
2021-09-17,Blue Bayou,"$738,175","$788,675",137,Focus Features,,,
2021-09-17,Ghost in the Shell2021 4K Remaster,"$373,169","$373,169",167,Lionsgate,,,
2021-09-17,Promare,"$215,728","$2,529,324",192,GKIDS,,,
2021-09-24,Dear Evan Hansen,"$15,002,646","$15,002,646",56,Universal Pictures,,,
2021-09-24,Love Story,"$971,000","$971,000",128,Sony Pictures Entertainment (SPE),,,
2021-09-24,Courageous10th Anniversary Re-release,"$504,855","$504,855",148,Affirm Films,,,
2021-09-24,I'm Your Man,"$275,155","$275,155",181,Bleecker Street Media,,,
2021-10-01,Venom: Let There Be Carnage,"$212,609,036","$213,550,366",3,Sony Pictures Entertainment (SPE),,,
2021-10-01,The Addams Family 2,"$56,489,153","$56,489,153",22,United Artists Releasing,,,
2021-10-01,The Many Saints of Newark,"$7,628,768","$8,237,403",70,Warner Bros.,,,
2021-10-01,Titane,"$1,442,988","$1,442,988",112,Neon,,,
2021-10-01,The Jesus Music,"$1,016,725","$1,016,725",127,Lionsgate,,,
2021-10-01,Chal Mera Putt 3,"$644,000","$644,000",141,Rhythm Boyz Entertainment,,,
2021-10-04,God's Not Dead: We the People,"$1,170,367","$1,170,367",121,Fathom Events,,,
2021-10-08,No Time to Die,"$160,772,007","$160,891,007",7,Metro-Goldwyn-Mayer (MGM),,,
2021-10-08,Lamb,"$2,676,410","$2,676,410",100,A24,,,
2021-10-08,The Rescue,"$1,060,556","$1,060,556",123,Greenwich Entertainment,,,
2021-10-08,The Metropolitan Opera HD Live: Mussorgsky: Boris Godunov,"$387,000","$387,000",163,Fathom Events,,,
2021-10-08,My Country,My Parents,"$166,807","$166,807",200,CMC Pictures,,
2021-10-09,The War with Grandpa,"$2,575,698","$21,277,892",103,101 Studios,,,
2021-10-15,Halloween Kills,"$92,002,155","$92,002,155",14,Universal Pictures,,,
2021-10-15,The Last Duel,"$10,853,945","$10,853,945",64,20th Century Studios,,,
2021-10-15,Honsla Rakh,"$1,196,000","$1,800,000",120,-,,,
2021-10-15,Most Eligible Bachelor,"$470,000","$470,000",153,-,,,
2021-10-22,Dune,"$93,404,911","$108,315,210",13,Warner Bros.,,,
2021-10-22,Ron's Gone Wrong,"$23,009,270","$23,009,270",47,20th Century Studios,,,
2021-10-22,The French Dispatch,"$15,976,770","$16,124,375",52,Searchlight Pictures,,,
2021-10-22,Becoming Cousteau,"$231,687","$231,687",189,Picturehouse,,,
2021-10-29,My Hero Academia: World Heroes' Mission,"$12,271,658","$12,271,658",62,FUNimation Entertainment,,,
2021-10-29,Antlers,"$10,619,670","$10,619,670",65,Searchlight Pictures,,,
2021-10-29,Last Night in Soho,"$10,127,625","$10,127,625",68,Focus Features,,,
2021-10-29,Ghostbusters2021 Re-release,"$391,718","$391,718",162,Sony Pictures Classics,,,
2021-10-29,A Mouthful of Air,"$269,435","$269,435",184,Stage 6 Films,,,
2021-10-30,Come Play,"$970,450","$10,475,990",129,Focus Features,,,
2021-11-05,Eternals,"$164,616,321","$164,870,234",6,Walt Disney Studios Motion Pictures,,,
2021-11-05,Spencer,"$7,086,632","$7,086,632",73,Neon,,,
2021-11-05,Sooryavanshi,"$3,547,776","$3,547,776",90,Reliance Entertainment,,,
2021-11-10,Clifford the Big Red Dog,"$48,947,356","$48,947,356",26,Paramount Pictures,,,
2021-11-12,Belfast,"$6,885,925","$9,250,870",74,Focus Features,,,
2021-11-12,Anita,"$556,632","$556,632",147,CMC Pictures,,,
2021-11-12,Julia,"$375,817","$399,811",166,Sony Pictures Classics,,,
2021-11-13,Freaky,"$328,795","$9,030,855",173,Universal Pictures,,,
2021-11-19,Ghostbusters: Afterlife,"$122,378,960","$129,360,575",9,Sony Pictures Entertainment (SPE),,,
2021-11-19,King Richard,"$14,721,229","$15,125,174",57,Warner Bros.,,,
2021-11-19,C'mon C'mon,"$1,793,749","$1,863,674",110,A24,,,
2021-11-19,The Battle at Lake Changjin,"$342,318","$342,411",170,CMC Pictures,,,
2021-11-19,India Sweets and Spices,"$288,714","$288,714",178,Bleecker Street Media,,,
2021-11-24,Encanto,"$90,628,329","$96,041,854",15,Walt Disney Studios Motion Pictures,,,
2021-11-24,House of Gucci,"$48,417,498","$53,809,574",27,United Artists Releasing,,,
2021-11-24,Resident Evil: Welcome to Raccoon City,"$16,923,891","$17,000,612",50,Screen Gems,,,
2021-11-24,For the Love of Money,"$480,774","$480,774",150,Freestyle Releasing,,,
2021-11-24,Drive My Car,"$310,524","$2,265,539",174,Janus Films,,,
2021-11-25,The Croods 2: A New Age,"$26,234,535","$58,568,815",42,Universal Pictures,,,
2021-11-26,Licorice Pizza,"$5,444,149","$17,265,644",79,United Artists Releasing,,,
2021-11-26,Aline,"$587,156","$607,041",144,Roadside Attractions,,,
2021-12-01,Christmas with the Chosen: The Messengers,"$13,728,000","$13,728,000",59,Fathom Events,,,
2021-12-03,Sword Art Online: Progressive - Aria of a Starless Night,"$1,050,000","$1,050,000",124,FUNimation Entertainment,,,
2021-12-03,True to the Game 3,"$1,038,255","$1,038,255",125,Faith Media Distribution,,,
2021-12-03,Benedetta,"$332,257","$354,481",172,IFC Films,,,
2021-12-04,Half Brothers,"$225,830","$2,241,980",190,Focus Features,,,
2021-12-10,West Side Story,"$28,169,248","$38,518,412",38,20th Century Studios,,,
2021-12-10,National Champions,"$475,488","$475,488",151,STX Entertainment,,,
2021-12-10,Red Rocket,"$379,585","$1,023,086",165,A24,,,
2021-12-17,Spider-Man: No Way Home,"$572,984,769","$801,674,167",1,Sony Pictures Entertainment (SPE),,,
2021-12-17,Nightmare Alley,"$6,878,302","$11,338,107",75,Searchlight Pictures,,,
2021-12-17,Pushpa: The Rise - Part 1,"$1,320,000","$1,320,000",117,-,,,
2021-12-18,Monster Hunter,"$10,144,067","$15,162,470",67,Screen Gems,,,
2021-12-18,Fatale,"$3,918,764","$6,306,897",86,Lionsgate,,,
2021-12-22,Sing 2,"$74,883,155","$161,094,370",17,Universal Pictures,,,
2021-12-22,The Matrix Resurrections,"$28,134,634","$37,686,805",39,Warner Bros.,,,
2021-12-22,The King's Man,"$16,258,724","$37,176,373",51,20th Century Studios,,,
2021-12-23,83,"$3,024,933","$4,055,660",95,Reliance Entertainment,,,
2021-12-25,Wonder Woman 1984,"$23,773,929","$46,801,036",45,Warner Bros.,,,
2021-12-25,American Underdog,"$12,213,600","$26,514,814",63,Lionsgate,,,
2021-12-25,News of the World,"$8,951,155","$12,668,325",69,Universal Pictures,,,
2021-12-25,Promising Young Woman,"$5,252,785","$6,460,965",80,Focus Features,,,
2021-12-25,A Journal for Jordan,"$3,905,919","$6,545,174",87,Sony Pictures Entertainment (SPE),,,
2021-12-25,Pinocchio,"$1,342,880","$1,831,718",116,Roadside Attractions,,,
2022-01-07,The 355,"$14,570,455","$14,570,455",15,Universal Pictures,,,
2022-01-07,See for Me,"$51,218","$51,218",81,IFC Films,,,
2022-01-14,Scream,"$81,641,405","$81,641,405",5,Paramount Pictures,,,
2022-01-14,Belle,"$4,018,313","$4,018,313",30,GKIDS,,,
2022-01-14,Who We Are: A Chronicle of Racism in America,"$234,198","$234,298",63,Sony Pictures Entertainment (SPE),,,
2022-01-14,The Conversation2021 Re-release,"$101,705","$101,705",74,Rialto Distribution,,,
2022-01-14,Alter Ego,"$14,100","$7,390",105,Indican Pictures,,,
2022-01-14,The Pink Cloud,"$8,744","$8,744",111,Blue Fox Entertainment,,,
2022-01-14,Italian Studies,"$5,895","$5,895",116,Magnolia Pictures,,,
2022-01-21,Redeeming Love,"$9,214,020","$9,214,020",23,Universal Pictures,,,
2022-01-21,The King's Daughter,"$1,758,961","$1,758,963",43,Gravitas Ventures,,,
2022-01-21,The Tiger Rising,"$835,162","$835,162",53,Variance Films,,,
2022-01-21,Simple Passion,"$3,518","$3,518",125,Strand Releasing,,,
2022-01-26,Compartment Number 6,"$175,591","$176,776",65,Sony Pictures Classics,,,
2022-01-26,Shortbus2022 Re-release (Restoration),"$30,889","$30,889",92,Oscilloscope,,,
2022-01-28,Clean,"$318,877","$318,877",59,IFC Films,,,
2022-01-28,Sundown,"$229,922","$229,922",64,Bleecker Street Media,,,
2022-01-28,Gamestop: Rise of the Players,"$126,297","$126,297",68,Super LTD,,,
2022-01-28,Brighton 4th,"$19,729","$21,379",95,Kino Lorber,,,
2022-01-28,A Taste of Hunger,"$5,860","$5,860",117,Magnolia Pictures,,,
2022-01-30,The Beatles: Get Back - The Rooftop Concert,"$976,712","$976,712",51,IMAX,,,
2022-02-02,Poly Styrene: I Am a Cliché,"$48,544","$48,544",82,Utopia,,,
2022-02-04,Jackass Forever,"$57,743,451","$57,743,451",7,Paramount Pictures,,,
2022-02-04,Moonfall,"$19,060,660","$19,060,660",13,Lionsgate,,,
2022-02-04,The Worst Person in the World,"$2,966,219","$2,966,219",34,Neon,,,
2022-02-04,The Wolf and the Lion,"$1,997,042","$1,997,042",39,Blue Fox Entertainment,,,
