Movie Title,tmdb_popularity,imdbRating,imdbNumVotes,runtimeMinutes,Score_Rotten,Score_Rotten_Audience,Rating,NumTheatres,mean_google_trend_popularity,director_popularity,producer_popularity,actors_popularity,TwitterScore,Budget,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Release-Date,Release-Year,Release-Month,Release-DOM,Revenue-Worldwide,Profit,Label
The Walk,16.542,7.3,126923,123,83,77,1,137,79.375,16.549,6.776,14.8464,0.3492957746,35000000,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-30,2015,9,30,61181942,0.7480554857,2
Legend,98.209,6.9,174131,132,68,68,2,,55.75,5.18,2.944333333,23.549,53.98230088,25000000,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-11-20,2015,11,20,42972994,0.71891976,2
The Water Diviner,13.844,7,74655,111,62,60,3,174,70.625,16.039,1.010666667,11.6914,0.7573800738,22500000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015-04-24,2015,4,24,38176317,0.6967252,2
Entourage,19.307,6.5,79437,104,33,57,3,80,51.5,1.078,17.504,7.3502,0.4407294833,30000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-03,2015,6,3,49263404,0.6421134667,2
The Last Witch Hunter,70.015,5.9,102509,106,18,43,2,88,38.375,4.383,14.42566667,14.5332,-0.713932399,90000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-23,2015,10,23,146936910,0.6326323333,2
Dilwale,3.146,5.6,2902,172,20,46,2,172,25.75,3.007,1.128,3.7366,0.4756923077,21450000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015-12-17,2015,12,17,31994323,0.4915768298,2
Hot Pursuit,17.113,5.1,50918,87,8,35,2,75,42.375,4.434,7.466333333,10.2448,0.8748758689,35000000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-05-08,2015,5,8,51680201,0.4765771714,2
The Man from U.N.C.L.E.,34.837,7.2,299815,116,68,73,2,63,26,17.049,5.96975,21.1448,0.7851851852,75000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-08-14,2015,8,14,108145109,0.4419347867,2
Concussion,28.806,7.1,93274,123,58,74,2,116,41,1.648,4.1442,19.2398,-0.1276102088,35000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015-12-25,2015,12,25,50363790,0.4389654286,2
Run All Night,31.162,6.6,108082,114,59,56,3,92,36.625,5.806,1.626,23.0082,0.6080218778,50000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015-03-13,2015,3,13,71561644,0.43123288,2
Fantastic Four,77.683,4.3,162784,100,9,18,2,52,36,1.951,6.225,15.973,0.6925826631,120000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015-08-07,2015,8,7,167977596,0.3998133,2
Crimson Peak,27.294,6.5,144175,119,72,55,3,83,45.625,10.019,4.4445,18.715,0.3507170795,55000000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2015-10-16,2015,10,16,74679822,0.3578149455,2
Point Break,45.825,5.3,62035,114,11,29,2,120,37.25,3.835,,12.8494,0.2620253165,105000000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-12-25,2015,12,25,133718711,0.2735115333,2
Self/less,32.691,6.5,97887,117,,,3,132,24.75,0.6,0.6,22.5694,0.8120503597,26000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015-07-10,2015,7,10,31807156,0.2233521538,2
Seventh Son,75.045,5.5,75973,102,12,34,2,117,54.5,12.467,3.464333333,15.8548,0.3381877023,95000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-06,2015,2,6,114178613,0.2018801368,2
Steve Jobs,19.245,7.2,166526,122,85,73,3,113,75.875,6.737,3.4884,14.3338,0.4034048853,30000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-09,2015,10,9,34441873,0.1480624333,2
The 33,17.716,6.9,37731,127,48,59,2,134,44,1.553,1.707333333,13.8008,0.5599435825,25000000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015-11-13,2015,11,13,27972023,0.11888092,2
Tomorrowland,102.873,6.4,180388,130,50,49,1,29,46.375,14.555,8.003333333,17.2302,0.5208333333,190000000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-05-22,2015,5,22,209154322,0.1008122211,2
Jupiter Ascending,86.919,5.3,186879,127,28,38,2,61,42,,15.26066667,23.2746,0.2592592593,176000003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015-02-06,2015,2,6,183987723,0.04538477195,2
American Ultra,34.367,6.1,90345,96,44,45,3,123,36.75,1.764,1.5586,19.3604,0.4618226601,28000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-08-21,2015,8,21,27262374,-0.02634378571,2
In the Heart of the Sea,27.923,6.9,135302,122,42,53,2,99,61.5,9.634,4.4908,30.7692,0.9615076183,100000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-12-11,2015,12,11,93920758,-0.06079242,2
Victor Frankenstein,23.66,6,56199,110,26,35,2,159,59.25,5.781,3.532,20.2342,0.4181818182,40000000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015-11-25,2015,11,25,34227298,-0.14431755,2
Mortdecai,25.697,5.5,71457,107,12,30,3,147,41.375,8.283,32.37266667,22.62,0.3153942428,60000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-01-23,2015,1,23,47275695,-0.21207175,2
"My Love, Don't Cross That River",1.672,7.9,693,86,77,65,2,,,0.6,,,98.36734694,110000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-06-17,2016,6,17,34012261,308.2023727,0
Lights Out,49.123,6.3,125726,81,,,2,45,32.75,,,10.8332,0.1702284451,4900000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2016-07-22,2016,7,22,148868835,29.3813949,0
Moonlight,24.231,7.4,298692,111,98,79,3,135,82.5,5.044,3.308666667,7.5256,0.5135520685,4000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-21,2016,10,21,65336603,15.33415075,0
Monkey King: Hero Is Back,108.816,6.8,4221,89,,52,1,,44.5,1.788,0.7732,1.072,100,10000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-29,2016,7,29,153262397,14.3262397,0
La La Land,37.972,8,561354,128,91,81,2,87,60.875,7.146,2.50775,17.4268,0.6580188679,30000000,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016-12-09,2016,12,9,448900000,13.96333333,0
Deadpool,253.047,8,989349,108,85,90,3,6,40.5,8.488,27.465,21.6302,0.5103030303,58000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-02-12,2016,2,12,783100000,12.50172414,0
The Purge: Election Year,95.602,6,98983,108,55,48,3,38,31.25,11.812,6.1794,15.3334,0.3740831296,10000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016-07-01,2016,7,1,118587880,10.858788,0
Ben-Hur,239.576,8.1,234128,212,25,53,2,99,29.25,7.503,1.704333333,7.899,-0.28125,15000000,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016-08-19,2016,8,19,164000000,9.933333333,0
Train to Busan,139.898,7.6,206704,118,94,89,2,,40.375,8.576,2.758,10.991,49.13007457,8500000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016-07-22,2016,7,22,92742323,9.910861529,0
Me Before You,144.59,7.4,240680,106,54,73,2,56,41.625,0.753,2.0235,15.5838,0.1727105101,20000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-06-03,2016,6,3,208314186,9.4157093,0
The Witch,49.742,6.9,237509,92,90,59,3,101,46.5,18.773,1.157,14.5286,-0.5718681319,4000000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2016-02-19,2016,2,19,40423945,9.10598625,0
Bad Moms,23.108,6.2,122585,100,58,63,3,25,38.125,,3.2655,20.6892,-0.2591587517,20000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-29,2016,7,29,183936074,8.1968037,0
Ouija: Origin of Evil,44.77,6.2,61552,99,83,57,2,82,58.125,4.468,5.936666667,12.006,-0.8545454545,9000000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2016-10-21,2016,10,21,81705746,8.078416222,0
Blair Witch,39.059,5,44737,89,37,31,3,109,40.875,7.81,2.07475,6.1172,-0.5067656045,5000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2016-09-16,2016,9,16,45173154,8.0346308,0
Manchester by the Sea,24.219,7.8,271895,137,96,78,3,96,78,2.342,10.5782,13.8122,0.33240805,9000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-11-18,2016,11,18,78988148,7.776460889,0
Dirty Grandpa,70.628,5.9,121555,102,10,44,3,81,39.625,8.837,2.51075,23.1166,-0.2367328103,11500000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-01-22,2016,1,22,94073028,7.180263304,0
The Conjuring 2,178.489,7.3,259188,134,80,81,3,28,28.25,13.692,6.312666667,18.0516,0.06930693069,40000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2016-06-10,2016,6,10,320392818,7.00982045,0
Sausage Party,58.132,6.1,189719,89,82,50,3,29,32.75,,12.381,17.504,0.6481241915,19000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-08-12,2016,8,12,140705322,6.405543263,0
10 Cloverfield Lane,31.244,7.2,314792,103,90,79,2,44,41.25,3.919,6.273,12.1184,0.4086836664,15000000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016-03-11,2016,3,11,110216998,6.347799867,0
The Shallows,31.378,6.3,129768,86,78,59,2,60,37.5,5.806,1.686,5.4876,-0.04786215699,17000000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016-06-24,2016,6,24,119100758,6.005926941,0
The Lady in the Van,13.013,6.7,29051,104,89,64,2,145,50.5,5.817,2.872333333,11.8754,0.484375,6000000,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-04,2016,12,4,41387687,5.897947833,0
Zootopia,110.951,8,478235,108,98,92,1,7,49.875,,0.98,16.4526,0.5468238376,150000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-04,2016,3,4,1023784195,5.825227967,0
The Boy,64.098,6,88801,97,75,85,3,80,,5.432,2.272,9.1104,0.2491178546,10000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2016-01-22,2016,1,22,64188367,5.4188367,0
Bridget Jones's Baby,24.473,6.5,74457,123,78,65,3,103,35.75,3.695,3.611333333,12.9968,0.6590463749,35000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-09-16,2016,9,16,211952420,5.055783429,0
Operation Mekong,44.368,6.5,4688,124,80,62,2,,32.375,4.975,,6.6462,42.85714286,30200000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-30,2016,9,30,173839072,4.756260662,0
The Age of Shadows,12.301,7.1,9764,140,100,83,2,,44,7.389,0.6,12.8966,87.2,9620000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016-09-23,2016,9,23,54491162,4.664361954,0
The Jungle Book,100.833,7.6,177775,78,94,86,1,5,56,25.21,13.585,6.1714,0.5764705882,175000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-15,2016,4,15,966550600,4.523146286,0
Rogue One: A Star Wars Story,56.345,7.8,601659,133,84,86,2,2,40.875,1.985,3.041,14.3904,-0.8592923953,200000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016-12-16,2016,12,16,1056057273,4.280286365,0
Finding Dory,65.191,7.3,265512,97,94,84,1,1,32.5,10.246,9.804,9.7424,0.5066469719,200000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-17,2016,6,17,1028570889,4.142854445,0
My Big Fat Greek Wedding 2,16.036,6,30471,94,27,53,2,54,36,1.216,12.86033333,7.402,0.7386996904,18000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-03-25,2016,3,25,90632641,4.035146722,0
God's Not Dead 2,110.841,4.4,12410,120,10,62,1,110,32.75,1.528,1.7364,14.238,0.9035656402,5000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-01,2016,4,1,24487848,3.8975696,0
The Angry Birds Movie,63.368,6.3,89637,97,43,46,1,26,57.375,,1.711333333,14.978,-0.7295960429,73000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-20,2016,5,20,352333929,3.826492178,0
Miracles from Heaven,143.155,7.1,24980,109,45,80,1,52,45.375,1.553,3.118,15.8884,0.9024822695,16000000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-16,2016,3,16,73983359,3.623959938,0
Captain America: Civil War,181.22,7.8,747026,147,90,89,2,3,53,,11.621,29.8308,-0.7111692845,250000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016-05-06,2016,5,6,1153296293,3.613185172,0
Moana,43.125,7.6,317410,107,95,89,1,13,53.75,,2.36,14.219,0.6433273489,150000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-11-23,2016,11,23,690860472,3.60573648,0
The Wailing,22.121,7.4,64365,156,99,82,2,,67.625,5.734,,8.189,39.13764511,10951000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2016-05-20,2016,5,20,49851770,3.552257328,0
Fantastic Beasts and Where to Find Them,735.231,7.3,447739,132,74,79,2,12,38.75,14.088,6.02375,27.0218,0.9681892333,180000000,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-11-18,2016,11,18,814037575,3.522430972,0
Hacksaw Ridge,381.51,8.1,497127,139,84,91,3,48,38.375,39.917,1.141125,23.23,0.5810983397,40000000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016-11-04,2016,11,4,180563636,3.5140909,0
Nerve,39.671,6.5,126529,96,66,66,2,75,59.875,,1.3385,18.3096,0.0905707196,19000000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-27,2016,7,27,85251425,3.486917105,0
The Handmaiden,36.959,8.1,136835,145,96,91,2,,43.75,10.827,9.466,14.0712,55.80577058,8575000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2016-10-21,2016,10,21,37767206,3.404338892,0
Ip Man 3,40.714,7,54234,105,76,73,2,,69.375,9.999,,7.8702,25.49019608,36000000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-01-22,2016,1,22,156954938,3.359859389,0
Central Intelligence,64.517,6.3,182357,107,71,62,2,22,32.75,11.237,2.905,18.4584,0.9005235602,50000000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-17,2016,6,17,216972543,3.33945086,0
Arrival,71.291,7.9,665147,116,94,82,2,31,34,18.269,9.654,19.1758,0.552393273,47000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016-11-11,2016,11,11,203388186,3.327408213,0
Skiptrace,38.97,5.6,20669,107,38,27,2,,37.625,15.945,7.2175,15.8136,65.58935361,32000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-02,2016,9,2,136579287,3.268102719,0
Doctor Strange,387.564,7.5,687543,115,89,86,2,11,56.5,5.931,11.621,32.4376,0.0974025974,165000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-11-04,2016,11,4,677718395,3.107384212,0
Sully,39.568,7.4,263077,96,85,84,2,24,43.125,31.857,9.966,16.766,0.2967914439,60000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-09,2016,9,9,240797623,3.013293717,0
The Forest,37.316,4.8,42197,93,,,2,98,59.25,,,9.2896,0.1617757713,10000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2016-01-08,2016,1,8,39712000,2.9712,0
The Revenant,75.575,8,773163,156,78,84,3,14,60.25,,2.321,27.382,0.2510121457,135000000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-25,2016,12,25,532950503,2.947781504,0
Ice Age 5: Collision Course,163.593,5.7,64652,94,,,2,49,63,,,12.5746,-0.1696202532,105000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-22,2016,7,22,408579038,2.891228933,0
The Girl on the Train,40.453,6.5,183837,112,9,20,2,41,55,1.176,0.91,27.5856,0.4833948339,45000000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016-10-07,2016,10,7,173185859,2.848574644,0
Boo! A Madea Halloween,17.263,4.6,8464,103,19,52,2,42,,6.343,2.594333333,7.976,0.4012658228,20000000,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016-10-21,2016,10,21,74827344,2.7413672,0
Now You See Me 2,70.339,6.4,277502,129,33,53,2,47,48.5,3.356,7.051666667,20.6922,0.6425,90000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-10,2016,6,10,334901337,2.721125967,0
Kung Fu Panda 3,109.043,7.1,151405,95,87,78,1,20,44.5,,0.6,19.5946,-0.6505246166,145000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-01-29,2016,1,29,521170825,2.594281552,0
The Accountant,51.651,7.3,287307,128,51,76,3,35,39.75,4.501,4.2055,18.4932,0.554206418,44000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016-10-14,2016,10,14,155160045,2.526364659,0
Batman v Superman: Dawn of Justice,155.102,6.5,683335,152,29,63,2,8,30.75,16.668,4.229,31.781,0.9601301871,250000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016-03-25,2016,3,25,873634919,2.494539676,0
Jason Bourne,39.156,6.6,222698,123,54,55,2,15,44.5,4.05,10.20916667,17.3708,0.3924441018,120000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016-07-29,2016,7,29,415484914,2.462374283,0
Money Monster,18.442,6.5,98959,98,59,50,3,72,28.375,27.031,7.6355,15.5414,0.5079113924,27000000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016-05-13,2016,5,13,93282604,2.454911259,0
London Has Fallen,64.179,5.9,155438,99,27,50,3,51,34.625,2.776,5.872,14.3164,-0.4102787456,60000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016-03-04,2016,3,4,205754447,2.429240783,0
Jackie,21.915,6.7,78439,100,88,60,3,163,46.375,4.088,2.5072,17.877,0.4442435202,9000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-02,2016,12,2,29777777,2.308641889,0
Hell or High Water,23.637,7.6,223735,102,97,88,3,97,70.25,1.769,4.3415,18.6406,-0.6619838229,12000000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-08-12,2016,8,12,37879877,2.156656417,0
Mechanic: Resurrection,73.389,5.7,83139,98,30,40,3,107,44.375,8.061,3.16125,33.11,0.4695222405,40000000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-08-26,2016,8,26,125729635,2.143240875,0
Ride Along 2,34.333,5.9,57792,102,14,48,2,32,36.875,1.493,4.225,12.9668,0.5046001415,40000000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-01-15,2016,1,15,124827316,2.1206829,0
Why Him?,42.354,6.2,110139,111,39,51,3,88,21.625,2.359,16.5715,18.2016,0.6336070752,38000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-23,2016,12,23,118102725,2.107966447,0
Neighbors 2: Sorority Rising,42.539,5.7,120926,92,64,44,3,58,28.875,8.382,12.30033333,29.9256,0.484057971,35000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-20,2016,5,20,108758521,2.107386314,0
When the Bough Breaks,20.153,5.1,6904,107,12,45,2,91,26.25,3.069,2.3345,8.3004,0.3947730399,10000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016-09-09,2016,9,9,30658387,2.0658387,0
X-Men: Apocalypse,122.323,6.9,421758,144,46,65,2,17,73.75,11.971,6.80175,31.6984,0.4435049962,178000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016-05-27,2016,5,27,543934787,2.05581341,0
How to Be Single,35.243,6.1,86853,110,46,47,3,67,41,1.482,1.86,17.6568,0.5435745938,38000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-02-12,2016,2,12,112343513,1.956408237,1
Inferno,38.817,6.2,172135,121,23,36,2,84,74.25,9.634,7.4945,13.9588,0.234375,75000000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-28,2016,10,28,220021259,1.933616787,1
"Hail, Caesar!",19.085,6.3,132241,106,86,44,2,,,,6.18375,33.535,62.54385965,22000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016-02-05,2016,2,5,63647656,1.893075273,1
The 5th Wave,50.301,5.2,107015,112,16,38,2,83,50.875,3.217,9.504,24.9404,0.5703125,38000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016-01-22,2016,1,22,109906372,1.892272947,1
The Monkey King 2,19.42,5.9,3138,119,100,51,2,,50.125,6.842,,8.4992,52.63157895,68490000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-02-05,2016,2,5,193678298,1.827833231,1
Trolls,69.056,6.5,79603,92,75,67,1,19,69.25,,2.381,12.7486,0.150247661,125000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-11-04,2016,11,4,346864462,1.774915696,1
Passengers,45.545,7,388526,116,30,63,2,59,48.875,5.61,4.4835,24.7754,0.1785936528,110000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2016-12-21,2016,12,21,303144152,1.755855927,1
Barbershop: The Next Cut,26.372,5.9,15090,111,90,66,2,61,21.5,9.21,6.705666667,10.2646,-0.1670864819,20000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-15,2016,4,15,55030051,1.75150255,1
Warcraft,84.215,6.8,258618,123,28,76,2,66,58.625,4.913,3.0058,20.5124,0.5162509448,160000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-10,2016,6,10,439048914,1.744055713,1
Middle School: The Worst Years of My Life,20.122,6.1,8909,92,64,58,1,112,39.875,4.385,1.628,12.1582,-0.9205225912,8500000,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-07,2016,10,7,23316139,1.743075176,1
Eye in the Sky,13.73,7.3,85001,102,95,82,3,118,42.875,2.375,6.037333333,16.3382,-0.05775075988,13000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016-03-11,2016,3,11,35259653,1.712281,1
Jack Reacher: Never Go Back,170.948,6.1,153339,118,38,42,2,55,42.5,7.371,17.73833333,19.802,0.3800738007,60000000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-21,2016,10,21,162146076,1.7024346,1
Miss Peregrine's Home for Peculiar Children,93.64,6.7,167868,127,64,60,2,34,51.875,14.466,2.9965,22.7924,0.6875687569,110000000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-30,2016,9,30,296482446,1.695294964,1
Fences,46.523,7.2,105982,139,,,2,100,78.25,,,12.6864,0.3848275862,24000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-16,2016,12,16,64414761,1.683948375,1
Storks,45.525,6.8,61077,87,65,62,1,43,35.125,,5.183,14.4186,0.8329571106,70000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-23,2016,9,23,183388953,1.619842186,1
Office Christmas Party,18.044,5.8,79084,105,40,40,3,63,44.875,,2.088,13.5298,0.81680747,45000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-12-09,2016,12,9,114501299,1.544473311,1
Almost Christmas,10.017,6.1,6754,111,49,64,2,71,23.625,1.98,2.638,10.7268,0.803500847,17000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-11-11,2016,11,11,42580920,1.50476,1
