Movie Title,budget,tmdb_popularity,imdbRating,imdbNumVotes,runtimeMinutes,genres,Score_Rotten,Score_Rotten_Audience,Rating,Release-Date,NumTheatres,mean_google_trend_popularity,director_popularity,producer_popularity,actors_popularity,Revenue-Worldwide,Revenue-Domestic,TwitterScore,Profit,final_budget,percent_diff
The Big Short,28000000,36.826,7.8,412806,130,"Biography,Comedy,Drama",89.0,88.0,R,2015-12-11,97.0,48.375,10.808,10.42275,18.5038,133440870,70259870.0,0.1773584906,376.5745357,50000000.0,0.7857142857142857
A Bad Moms Christmas,28000000,29.463,5.5,49716,104,Comedy,32.0,44.0,R,2017-11-01,44.0,43.5,0.0,2.436,19.468,130560428,72110659.0,-0.3699303564,366.2872429,28000000.0,0.0
Tag,28000000,35.796,6.5,129479,100,"Action,Comedy",56.0,56.0,R,2018-06-15,54.0,74.625,1.4,2.4155,19.0816,78130625,54730625.0,0.4964807796,179.0379464,28000000.0,0.0
Camping 2,28612179,9.041,4.3,1331,99,Comedy,,13.0,,1899-12-30,,,1.306,0.0,3.8028,33857735,,,18.33329786,0.0,1.0
Pitch Perfect 2,29000000,55.449,6.4,153411,115,"Comedy,Music",65.0,64.0,PG-13,2015-05-15,13.0,41.5,31.109,11.78,22.7426,287506194,184296230.0,0.9235395189,891.400669,31000000.0,0.06896551724137931
Florence Foster Jenkins,29000000,13.392,6.8,55192,111,"Biography,Comedy,Drama",88.0,68.0,PG-13,2016-08-12,95.0,37.25,5.458,0.714,23.733,48902953,27383770.0,0.5946308725,68.63087241,29000000.0,0.0
Logan Lucky,29000000,26.12,7.0,145930,118,"Action,Comedy,Crime",92.0,76.0,PG-13,2017-08-18,91.0,28.0,4.052,12.263,17.5364,48453605,27780977.0,0.853339561,67.08139655,29000000.0,0.0
White Boy Rick,29000000,15.795,6.5,36406,111,"Crime,Drama",57.0,51.0,R,2018-09-14,105.0,44.125,1.225,3.1685,13.9958,26000000,24011188.0,0.2870090634,-10.34482759,29000000.0,0.0
Night School,29000000,27.302,5.6,39891,111,Comedy,26.0,38.0,PG-13,2018-09-28,40.0,42.625,9.21,10.5505,9.4872,103105878,77339130.0,0.5905882353,255.5375103,29000000.0,0.0
Like a Boss,29000000,21.372,4.6,13507,83,Comedy,21.0,65.0,R,2020-01-10,24.0,34.625,6.552,0.92025,16.0218,30399490,22169514.0,0.7586947188,4.825827586,29000000.0,0.0
Wolf Warrior 2,29700000,21.519,5.9,7892,123,"Action,Adventure,Drama",69.0,75.0,,2017-07-28,194.0,32.75,35.249,0.0,13.1782,870325439,2721100.0,0.5510204082,2830.388684,30100000.0,0.013468013468013467
Playing with Fire,29900000,28.03,5.1,14244,96,"Comedy,Family",24.0,77.0,PG,2019-11-08,63.0,29.375,3.44,2.797,12.408,69412425,44451847.0,-0.1815856777,132.1485786,29900000.0,0.0
Asterix and Obelix: Mansion of the Gods,30000000,27.731,6.9,13411,85,"Adventure,Animation,Comedy",71.0,63.0,,1899-12-30,,,0.0,0.882666667,2.5794,42830578,,,42.76859333,33480000.0,0.116
Bait,30000000,16.383,5.2,17560,93,Horror,100.0,61.0,,1899-12-30,,87.125,0.833,0.6,14.189,32813407,,23.90180879,9.378023333,0.0,1.0
Grace of Monaco,30000000,13.535,5.7,19842,103,"Biography,Drama,Romance",9.0,25.0,,1899-12-30,,40.875,5.434,2.401,18.0392,27515247,,61.46886642,-8.28251,30000000.0,0.0
Bride Wars,30000000,64.325,5.4,106296,89,"Comedy,Romance",11.0,51.0,PG,2009-01-09,,43.0,2.845,6.232666667,20.9488,115375850,,-49.26553672,284.5861667,0.0,1.0
Cop Out,30000000,15.958,5.6,87556,107,"Action,Comedy,Crime",18.0,39.0,R,2010-02-26,73.0,38.875,16.02,1.763333333,14.9472,55611001,44875481.0,0.3627036814,85.37000333,30000000.0,0.0
Letters to Juliet,30000000,42.299,6.5,98712,105,"Adventure,Comedy,Drama",42.0,62.0,PG,2010-05-14,63.0,57.0,2.845,4.977666667,15.8322,82148538,53032453.0,0.7198399085,173.82846,30000000.0,0.0
The Next Three Days,30000000,58.139,7.3,194911,133,"Action,Crime,Drama",50.0,66.0,PG-13,2010-11-19,120.0,40.25,4.484,2.42575,12.1702,67448651,21148651.0,0.4471417384,124.8288367,30000000.0,0.0
Love & Other Drugs,30000000,151.894,6.7,198618,112,"Comedy,Drama,Romance",49.0,53.0,R,2010-11-24,98.0,55.625,7.371,3.6096,19.525,102820008,32367005.0,0.9347181009,242.73336,0.0,1.0
Sanctum,30000000,100.769,5.9,55302,108,"Action,Adventure,Drama",30.0,37.0,R,2011-02-04,116.0,42.125,1.856,1.96,9.3226,108609310,23209310.0,0.4147368421,262.0310333,30000000.0,0.0
Unknown,30000000,114.269,6.8,259144,113,"Mystery,Thriller",55.0,55.0,PG-13,2011-02-18,52.0,57.375,5.806,1.816,18.4666,135710029,63686397.0,0.21125,352.3667633,40000000.0,0.3333333333333333
Hanna,30000000,19.185,6.8,197165,111,"Action,Adventure,Drama",71.0,66.0,PG-13,2011-04-08,78.0,68.625,9.492,1.535,16.4302,63782078,40259119.0,0.4513274336,112.6069267,0.0,1.0
Larry Crowne,30000000,11.872,6.1,66895,98,"Comedy,Drama,Romance",37.0,41.0,PG-13,2011-07-01,97.0,42.125,26.792,17.041,20.567,75055070,35608245.0,0.6194563662,150.1835667,0.0,1.0
Winnie the Pooh,30000000,25.09,7.2,24385,63,"Adventure,Animation,Comedy",90.0,80.0,G,2011-07-15,109.0,57.125,0.0,2.192,7.7266,49871429,26692846.0,0.7010309278,66.23809667,30000000.0,0.0
Tinker Tailor Soldier Spy,30000000,19.785,7.0,198894,127,"Drama,Mystery,Thriller",84.0,65.0,R,2011-12-09,179.0,63.125,3.777,3.057333333,26.013,81244605,24149393.0,0.46485623,170.81535,21000000.0,0.3
The Darkest Hour,30000000,21.005,4.9,60850,89,"Action,Adventure,Horror",12.0,25.0,PG-13,2011-12-25,141.0,43.375,0.84,5.6665,17.778,64626786,21443494.0,-0.7055921053,115.42262,34800000.0,0.16
The Vow,30000000,42.849,6.8,191941,104,"Drama,Romance",,100.0,,2012-02-10,22.0,46.125,0.0,0.0,19.3236,196114570,125014030.0,0.4813847159,553.7152333,0.0,1.0
The Cabin in the Woods,30000000,78.795,7.0,404751,95,"Horror,Mystery,Thriller",92.0,74.0,R,2012-04-13,82.0,34.375,5.295,11.677,12.7392,71041255,42073277.0,0.2812089356,136.8041833,30000000.0,0.0
The Three Stooges,30000000,75.812,5.1,31447,92,"Comedy,Family",,86.0,,2012-04-13,75.0,48.75,1.566,0.0,14.7182,54819301,44338224.0,0.2903225806,82.73100333,0.0,1.0
The Five-Year Engagement,30000000,22.402,6.2,98010,124,"Comedy,Romance",64.0,51.0,R,2012-04-27,107.0,32.0,8.382,6.734,32.9024,54169363,28835528.0,0.9430008382,80.56454333,0.0,1.0
Safe,30000000,29.455,6.5,109351,94,"Action,Crime,Thriller",59.0,59.0,R,2012-04-27,128.0,95.625,10.648,1.7445,20.6578,41564670,17142080.0,0.7913907285,38.5489,0.0,1.0
Hope Springs,30000000,28.392,6.3,42442,100,"Comedy,Drama,Romance",75.0,55.0,PG-13,2012-08-08,47.0,42.25,2.232,1.682,17.2834,114281051,63536011.0,0.8913793103,280.9368367,0.0,1.0
Looper,30000000,58.906,7.4,564240,119,"Action,Drama,Sci-Fi",93.0,82.0,R,2012-09-28,41.0,38.0,6.001,2.407,25.1998,176506819,66486205.0,0.4716748768,488.3560633,0.0,1.0
The Last Stand,30000000,20.477,6.3,137987,107,"Action,Thriller,Western",61.0,53.0,R,2013-01-18,140.0,44.625,7.389,2.182,14.8448,48330757,12050299.0,0.4140480591,61.10252333,45000000.0,0.5
Side Effects,30000000,10.901,7.1,186934,106,"Crime,Drama,Mystery",81.0,70.0,R,2013-02-08,91.0,88.25,4.052,3.526333333,18.3444,63414135,32172757.0,0.1780821918,111.38045,30000000.0,0.0
The Incredible Burt Wonderstone,30000000,15.455,5.9,73079,100,Comedy,38.0,33.0,PG-13,2013-03-15,108.0,40.75,3.694,7.423,18.961,27437881,22537881.0,0.7282958199,-8.540396667,34000000.0,0.13333333333333333
Runner Runner,30000000,13.163,5.6,63071,88,"Crime,Thriller",7.0,33.0,R,2013-10-04,117.0,84.5,7.239,6.651857143,15.8398,62675095,19316646.0,0.3502466526,108.9169833,30000000.0,0.0
The Wind Rises,30000000,54.012,7.8,82578,126,"Animation,Biography,Drama",88.0,85.0,PG-13,2014-02-21,162.0,63.0,0.0,3.971,7.1312,136454220,5209580.0,0.50743605,354.8474,30000000.0,0.0
The Grand Budapest Hotel,30000000,31.599,8.1,775996,99,"Adventure,Comedy,Crime",92.0,86.0,R,2014-03-07,55.0,58.0,11.936,4.12175,23.1412,174600318,59301324.0,0.9443996777,482.00106,25000000.0,0.16666666666666666
Deliver Us from Evil,30000000,34.288,6.2,75808,118,"Crime,Drama,Fantasy",29.0,42.0,R,2014-07-02,94.0,41.5,5.931,4.75,11.3022,87937815,30577122.0,-0.9129714049,193.12605,11000000.0,0.6333333333333333
Deliver Us from Evil,30000000,34.288,6.2,75808,118,"Crime,Drama,Fantasy",29.0,42.0,R,2014-07-02,94.0,41.5,5.931,4.75,11.3022,87937815,30577122.0,-0.9129714049,193.12605,11000000.0,0.6333333333333333
Deliver Us from Evil,30000000,34.288,6.2,75808,118,"Crime,Drama,Fantasy",29.0,42.0,R,2014-07-02,94.0,41.5,5.931,4.75,11.3022,87937815,30577122.0,-0.9138002487,193.12605,11000000.0,0.6333333333333333
Deliver Us from Evil,30000000,34.288,6.2,75808,118,"Crime,Drama,Fantasy",29.0,42.0,R,2014-07-02,94.0,41.5,5.931,4.75,11.3022,87937815,30577122.0,-0.9138002487,193.12605,11000000.0,0.6333333333333333
Get on Up,30000000,13.387,6.9,24394,139,"Biography,Drama,Music",80.0,68.0,PG-13,2014-08-01,92.0,45.5,9.105,4.6606,12.326,33448971,30703100.0,0.6757201646,11.49657,30000000.0,0.0
Entourage,30000000,19.307,6.5,79437,104,"Comedy,Drama",33.0,57.0,R,2015-06-03,80.0,51.5,1.078,17.504,7.3502,49263404,32363404.0,0.4407294833,64.21134667,39000000.0,0.3
Southpaw,30000000,134.034,7.4,232116,124,"Action,Crime,Drama",60.0,75.0,R,2015-07-24,56.0,38.0,7.806,2.456571429,14.3954,91970827,52421953.0,0.5041952708,206.5694233,30000000.0,0.0
Sicario,30000000,78.858,7.7,413701,121,"Action,Crime,Drama",92.0,85.0,R,2015-09-18,62.0,57.625,18.269,3.4766,19.1478,84872444,46889293.0,0.3888452474,182.9081467,45000000.0,0.5
Steve Jobs,30000000,19.245,7.2,166526,122,"Biography,Drama",85.0,73.0,R,2015-10-09,113.0,75.875,6.737,3.4884,14.3338,34441873,17766658.0,0.4034048853,14.80624333,30000000.0,0.0
Sisters,30000000,23.929,6.0,66080,118,Comedy,,,,2015-12-18,59.0,89.375,1.708,0.98,10.0814,105011053,87044645.0,0.4253647587,250.0368433,0.0,1.0
Café Society,30000000,15.346,6.6,76001,96,"Comedy,Drama,Romance",71.0,56.0,PG-13,2016-07-15,140.0,35.25,13.842,1.063333333,23.3536,43763247,11103205.0,,45.87749,0.0,1.0
Nine Lives,30000000,23.845,5.3,22494,87,"Comedy,Drama,Family",14.0,41.0,PG,2016-08-05,113.0,32.5,7.28,1.774,22.5188,57814445,19700032.0,0.8192090395,92.71481667,30000000.0,0.0
La La Land,30000000,37.972,8.0,561354,128,"Comedy,Drama,Music",91.0,81.0,PG-13,2016-12-09,87.0,60.875,7.146,2.50775,17.4268,448900000,151101803.0,0.6580188679,1396.333333,30000000.0,0.0
Sleepless,30000000,35.969,5.6,32015,95,"Action,Crime,Thriller",,,,2017-01-13,102.0,27.75,0.0,0.0,18.7654,32917353,20783704.0,0.2974588939,9.72451,30000000.0,0.0
Atomic Blonde,30000000,41.653,6.7,189076,115,"Action,Thriller",79.0,64.0,R,2017-07-28,52.0,38.375,6.782,7.763,22.317,100014025,51687870.0,0.4354628422,233.3800833,30000000.0,0.0
The Hitman's Bodyguard,30000000,99.897,6.9,223343,118,"Action,Comedy,Crime",44.0,67.0,R,2017-08-18,41.0,41.25,5.413,2.4565,33.5098,176586701,75468583.0,0.7035856574,488.6223367,69000000.0,1.3
Darkest Hour,30000000,30.292,7.4,194928,125,"Biography,Drama,War",84.0,82.0,PG-13,2017-11-22,110.0,53.875,9.492,2.7734,15.3632,150847207,56468410.0,-0.3563922942,402.8240233,30000000.0,0.0
Molly's Game,30000000,30.234,7.4,163915,140,"Biography,Crime,Drama",82.0,84.0,R,2017-12-25,163.0,64.0,4.72,4.483333333,19.7356,59284015,28780744.0,0.5765765766,97.61338333,30000000.0,0.0
The Commuter,30000000,38.357,6.3,113201,104,"Action,Mystery,Thriller",55.0,40.0,PG-13,2018-01-12,80.0,30.625,5.806,1.1755,28.8402,119942387,36343858.0,0.8042203986,299.8079567,30000000.0,0.0
Den of Thieves,30000000,61.363,7.0,106790,140,"Action,Crime,Drama",42.0,62.0,R,2018-01-19,68.0,27.625,4.624,6.73075,20.7048,80509622,44947622.0,-0.3680462839,168.3654067,30000000.0,0.0
The 15:17 to Paris,30000000,22.099,5.3,32562,94,"Biography,Drama,Thriller",23.0,37.0,PG-13,2018-02-09,81.0,40.75,31.857,9.262,5.766,57076286,36276286.0,0.4969393434,90.25428667,30000000.0,0.0
Death Wish,30000000,39.876,6.3,71079,107,"Action,Crime,Drama",18.0,71.0,R,2018-03-02,85.0,29.875,14.098,6.016,21.3498,49562710,34017028.0,-0.2470373747,65.20903333,30000000.0,0.0
Son of Bigfoot,30000000,30.843,6.1,7008,92,"Adventure,Animation,Comedy",76.0,41.0,PG,2018-05-04,,79.875,0.0,0.0,3.027,47046281,,51.51515152,56.82093667,20000000.0,0.3333333333333333
Life of the Party,30000000,24.728,5.6,36698,105,Comedy,,,,2018-05-11,57.0,53.625,1.22,1.22,14.042,65859911,53059911.0,0.7957983193,119.5330367,30000000.0,0.0
Crazy Rich Asians,30000000,22.628,6.9,164919,120,"Comedy,Drama,Romance",91.0,76.0,PG-13,2018-08-15,17.0,60.5,3.356,2.08,19.9598,238539198,174532921.0,0.8054949847,695.13066,30000000.0,0.0
Shaft,30000000,28.218,6.4,51787,111,"Action,Comedy,Crime",34.0,94.0,R,2019-06-14,103.0,56.25,1.493,3.532,21.7972,21360215,21360215.0,0.3777239709,-28.79928333,35000000.0,0.16666666666666666
Annabelle Comes Home,30000000,116.935,5.9,71834,106,"Horror,Mystery,Thriller",64.0,70.0,R,2019-06-26,37.0,40.25,10.101,8.8285,27.5376,231252591,74152591.0,0.226597805,670.84197,32000000.0,0.06666666666666667
Last Christmas,30000000,17.709,6.5,75496,103,"Comedy,Drama,Fantasy",47.0,81.0,PG-13,2019-11-08,75.0,49.25,4.309,6.722,22.6906,121550750,35150750.0,0.5170387779,305.1691667,30000000.0,0.0
The Little Things,30000000,92.508,6.3,92302,128,"Crime,Drama,Mystery",44.0,67.0,R,2021-01-29,55.0,39.0,7.841,4.809,28.5156,29942746,15342746.0,0.5946091644,-0.1908466667,30000000.0,0.0
Spirit Untamed,30000000,219.172,5.5,3344,88,"Adventure,Animation,Comedy",49.0,95.0,PG,2021-06-04,48.0,34.625,1.9,1.505,25.215,42717215,17716215.0,0.798206278,42.39071667,30000000.0,0.0
Hide and Seek,30000000,32.444,5.9,84832,101,"Horror,Mystery",13.0,20.0,R,2021-11-19,,76.75,16.584,2.254333333,23.2378,127369981,,0.08952551477,324.5666033,200000.0,0.9933333333333333
Operation Mekong,30200000,44.368,6.5,4688,124,"Action,Adventure,Crime",80.0,62.0,,2016-09-30,,32.375,4.975,0.0,6.6462,173839072,,42.85714286,475.6260662,0.0,1.0
Flight,31000000,27.561,7.3,346310,138,"Drama,Thriller",77.0,75.0,R,2012-11-02,27.0,87.875,16.549,6.5374,23.1206,161772375,93772375.0,0.3667905824,421.846371,0.0,1.0
Baahubali 2: The Conclusion,31000000,41.732,8.3,88038,167,"Action,Drama",86.0,86.0,,2017-04-28,106.0,16.125,4.9,1.082,5.0758,275947313,20186659.0,0.5679542203,790.1526226,0.0,1.0
Padmaavat,31000000,8.82,7.1,31134,164,"Drama,History,Romance",56.0,64.0,,2018-01-25,136.0,26.625,1.367,0.0,4.0726,81673897,11846060.0,0.4070351759,163.4641839,28000000.0,0.0967741935483871
Thugs of Hindostan,31000000,7.351,4.1,19288,164,"Action,Adventure",19.0,46.0,,2018-11-08,,18.25,1.38,3.607,4.328,39570044,,7.189542484,27.64530323,39000000.0,0.25806451612903225
Criminal,31500000,68.763,6.3,65265,113,"Action,Sci-Fi,Thriller",29.0,47.0,R,2016-04-15,127.0,84.0,2.486,3.126,31.638,38803993,14708696.0,-0.8305785124,23.18727937,0.0,1.0
Zhongkui: Snow Girl and the Dark Crystal,32000000,10.186,5.3,1331,118,"Action,Fantasy,Romance",,,,1899-12-30,,23.125,0.0,0.0,10.1026,64325947,,100,101.0185844,30000000.0,0.0625
Call of Heroes,32000000,20.853,6.4,2329,120,"Action,Adventure,Crime",88.0,64.0,,1899-12-30,,69.875,1.543,1.543,12.404,25040561,,95.3125,-21.74824688,32000000.0,0.0
Takers,32000000,25.31,6.2,61911,107,"Action,Crime,Thriller",28.0,62.0,PG-13,2010-08-27,60.0,39.375,1.913,5.7025,19.5434,80205382,57744720.0,0.3628742515,150.6418188,0.0,1.0
Going the Distance,32000000,12.408,6.3,58185,103,"Comedy,Romance",,,,2010-09-03,126.0,45.0,2.705,0.0,15.8648,42059111,17804299.0,0.695,31.43472188,32000000.0,0.0
"Big Mommas: Like Father, Like Son",32000000,76.82,4.4,27205,107,"Action,Comedy,Crime",5.0,58.0,PG-13,2011-02-18,,43.125,4.67,7.5555,13.4184,83615414,,0.959628583,161.2981688,32000000.0,0.0
Source Code,32000000,58.202,7.5,509932,93,"Action,Drama,Mystery",92.0,82.0,PG-13,2011-04-01,60.0,48.0,4.913,2.383333333,20.6356,147332697,54712227.0,0.6250901226,360.4146781,31900000.0,0.003125
The Tree of Life,32000000,20.376,6.8,175000,139,"Drama,Fantasy",84.0,60.0,PG-13,2011-05-27,138.0,54.5,3.704,8.3928,11.96,58409247,13303319.0,0.6100323625,82.52889688,32000000.0,0.0
The Master,32000000,19.293,7.1,170048,138,Drama,84.0,62.0,R,2012-09-14,131.0,60.5,6.707,5.021,20.0934,28258060,16377274.0,0.4557051736,-11.6935625,0.0,1.0
This Is the End,32000000,48.067,6.6,403739,107,Comedy,83.0,71.0,R,2013-06-12,31.0,38.25,0.0,12.30033333,18.2094,126041322,101470202.0,0.5418181818,293.8791313,41900000.0,0.309375
Skiptrace,32000000,38.97,5.6,20669,107,"Action,Adventure,Comedy",38.0,27.0,PG-13,2016-09-02,,37.625,15.945,7.2175,15.8136,136579287,,65.58935361,326.8102719,60000000.0,0.875
I Feel Pretty,32000000,32.164,5.6,53052,110,"Comedy,Romance",35.0,35.0,PG-13,2018-04-20,61.0,35.0,0.0,3.428333333,12.8694,94539426,48795601.0,0.8483754513,195.4357063,32000000.0,0.0
Bad Times at the El Royale,32000000,26.124,7.1,144201,141,"Crime,Drama,Mystery",74.0,73.0,R,2018-10-12,117.0,31.25,5.295,3.1935,12.4562,31882724,17839115.0,-0.4167364017,-0.3664875,32000000.0,0.0
Bombshell,32000000,29.956,6.8,110452,109,"Biography,Drama",67.0,84.0,R,2019-12-13,110.0,59.875,6.28,6.198,23.8456,61404394,31762808.0,0.1404255319,91.88873125,32000000.0,0.0
R.A.I.D. Special Unit,32400000,10.16,5.5,3954,105,"Action,Comedy,Romance",,,,1899-12-30,,,0.0,0.0,6.945,34598750,,,6.786265432,0.0,1.0
Bridesmaids,32500000,24.987,6.8,286618,125,"Comedy,Romance",90.0,76.0,R,2011-05-13,12.0,39.25,4.309,4.298666667,16.9266,288383523,169106725.0,0.6711370262,787.3339169,32500000.0,0.0
Step Up Revolution,33000000,36.954,6.4,55826,99,"Drama,Music,Romance",41.0,68.0,PG-13,2012-07-27,95.0,54.125,3.738,2.56875,7.731,140470746,35074677.0,0.6536231884,325.6689273,0.0,1.0
Mike and Dave Need Wedding Dates,33000000,41.469,6.0,88142,98,"Comedy,Romance",38.0,51.0,R,2016-07-08,69.0,32.5,4.668,3.061333333,20.2112,77068246,46009673.0,0.6907582938,133.5401394,35000000.0,0.06060606060606061
American Assassin,33000000,28.523,6.2,80077,111,"Action,Thriller",34.0,60.0,R,2017-09-15,73.0,38.625,3.605,3.3185,15.8566,67234188,36249674.0,0.4662623199,103.7399636,33000000.0,0.0
21 Bridges,33000000,30.413,6.6,63243,99,"Action,Thriller",54.0,91.0,R,2019-11-22,86.0,28.25,5.991,7.495142857,14.4392,49939757,28539757.0,0.5725094578,51.33259697,33000000.0,0.0
Unhinged,33000000,32.122,6.0,63495,90,"Action,Thriller",48.0,77.0,R,2020-08-14,26.0,67.0,2.206,2.322666667,10.866,44331465,20831465.0,-0.1601779755,34.33777273,33000000.0,0.0
Cry Macho,33000000,41.562,5.7,23346,104,Drama,58.0,64.0,PG-13,2021-09-17,66.0,32.5,31.857,9.99525,13.5564,14340402,10310734.0,-0.3869074492,-56.54423636,33000000.0,0.0
Greenland,34000000,72.587,6.4,109296,119,"Action,Drama,Sci-Fi",78.0,63.0,PG-13,1899-12-30,,,6.795,7.518,13.5272,52300000,,,53.82352941,0.0,1.0
Thunder and the House of Magic,34000000,25.244,6.2,6696,85,"Adventure,Animation,Comedy",73.0,54.0,,2014-09-05,,45.5,0.0,2.4886,2.4638,64197205,,-0.2994350282,88.81530882,34000000.0,0.0
The Maze Runner,34000000,278.367,6.8,451250,113,"Action,Mystery,Sci-Fi",65.0,68.0,PG-13,2014-09-19,28.0,47.375,6.836,3.217,17.1342,348319861,102427862.0,0.6060377358,924.4701794,0.0,1.0
The Longest Ride,34000000,39.488,7.1,81597,123,"Comedy,Drama,Romance",31.0,71.0,PG-13,2015-04-10,72.0,42.5,7.574,3.15325,16.2736,63013281,37446117.0,0.6140350877,85.33317941,34000000.0,0.0
Baby Driver,34000000,148.021,7.6,507088,113,"Action,Crime,Drama",92.0,86.0,R,2017-06-28,31.0,42.625,31.091,3.537333333,19.6218,226945087,107825862.0,0.610419026,567.48555,34000000.0,0.0
Detroit,34000000,14.823,7.3,52395,143,"Crime,Drama,History",82.0,79.0,R,2017-07-28,117.0,72.125,4.505,2.9608,15.3698,23355100,16790139.0,0.1822580645,-31.30852941,40000000.0,0.17647058823529413
The Darkest Minds,34000000,49.466,5.7,31594,104,"Action,Adventure,Drama",15.0,72.0,PG-13,2018-08-03,132.0,29.75,3.238,16.9935,11.0168,41142379,12695691.0,-0.6035962403,21.00699706,34000000.0,0.0
Anna,34000000,45.217,6.6,77920,118,"Action,Thriller",10.0,60.0,PG-13,2019-06-21,141.0,78.0,11.224,1.28,23.1392,31626978,7743794.0,0.2895662368,-6.979476471,30000000.0,0.11764705882352941
Stand by Me Doraemon,35000000,106.922,7.4,7700,95,"Animation,Comedy,Drama",,100.0,,1899-12-30,,48.375,0.0,0.0,8.4048,183442714,,15.38461538,424.12204,0.0,1.0
The Back-up Plan,35000000,17.681,5.3,49814,104,"Comedy,Romance",17.0,46.0,PG-13,2010-04-23,86.0,54.5,1.51,1.862666667,8.495,77477008,37490007.0,0.4952463267,121.36288,35000000.0,0.0
Furry Vengeance,35000000,12.038,3.8,16877,92,"Comedy,Family",7.0,32.0,PG,2010-04-30,128.0,47.75,3.912,3.8445,12.1372,36288132,17630465.0,0.1851322373,3.680377143,35000000.0,0.0
Secretariat,35000000,16.606,7.2,28163,123,"Biography,Drama,Family",64.0,76.0,PG,2010-10-08,58.0,51.125,2.21,1.2245,16.8918,60321861,59713955.0,0.5047961631,72.34817429,35000000.0,0.0
Biutiful,35000000,9.46,7.4,89827,148,"Drama,Romance",66.0,74.0,R,2011-01-28,166.0,55.5,5.773,3.058,6.135,25147786,5101237.0,0.4748784441,-28.14918286,35000000.0,0.0
Something Borrowed,35000000,27.548,5.8,61849,112,"Comedy,Drama,Romance",15.0,48.0,PG-13,2011-05-06,80.0,43.125,1.524,5.842333333,15.0338,65100369,39046489.0,0.6210526316,86.00105429,35000000.0,0.0
Horrible Bosses,35000000,47.076,6.9,441017,98,"Comedy,Crime",69.0,70.0,R,2011-07-08,23.0,33.125,4.45,2.402,15.1388,209838559,117538559.0,-0.4198275862,499.53874,57000000.0,0.6285714285714286
Friends with Benefits,35000000,65.364,6.6,360189,109,"Comedy,Romance",68.0,65.0,R,2011-07-22,58.0,56.25,5.607,2.8436,16.6492,149542245,55802754.0,0.9180187874,327.2635571,35000000.0,0.0
Abduction,35000000,24.916,5.1,79905,106,"Action,Mystery,Thriller",,20.0,,2011-09-23,107.0,49.125,10.529,0.776,19.4184,82087155,28087155.0,-0.7883986928,134.5347286,35000000.0,0.0
J. Edgar,35000000,18.064,6.5,127480,137,"Biography,Drama,Romance",43.0,44.0,R,2011-11-09,94.0,54.125,31.857,14.06633333,19.0234,84920539,37306030.0,0.3098274569,142.6301114,35000000.0,0.0
Wanderlust,35000000,29.905,5.6,76062,98,"Comedy,Romance",,,,2012-02-24,126.0,53.0,0.0,0.6,21.0882,24159934,17450535.0,0.5652717052,-30.97161714,0.0,1.0
Premium Rush,35000000,22.701,6.5,113256,91,"Action,Crime,Thriller",74.0,60.0,PG-13,2012-08-24,117.0,46.25,8.283,1.176,15.9308,31083599,20275446.0,0.2631578947,-11.18971714,0.0,1.0
Playing for Keeps,35000000,12.643,5.7,30065,105,"Comedy,Romance,Sport",4.0,41.0,PG-13,2012-12-07,139.0,38.0,8.906,7.110166667,16.3564,30962335,13103272.0,0.804563065,-11.53618571,0.0,1.0
This Is 40,35000000,17.042,6.2,137257,134,"Comedy,Romance",51.0,50.0,R,2012-12-21,87.0,52.75,8.039,4.298666667,22.3732,88215156,67544505.0,0.4973544974,152.0433029,0.0,1.0
Parker,35000000,64.262,6.2,121453,118,"Action,Crime,Thriller",40.0,48.0,R,2013-01-25,123.0,86.875,5.666,2.1884,21.1832,46922566,17616641.0,0.3540759179,34.06447429,35000000.0,0.0
Warm Bodies,35000000,38.397,6.9,228786,98,"Comedy,Horror,Romance",81.0,73.0,PG-13,2013-02-01,55.0,48.0,3.191,3.154,20.0964,116980662,66380662.0,0.7874730022,234.2304629,35000000.0,0.0
Identity Thief,35000000,42.095,5.7,131869,111,"Comedy,Crime,Drama",19.0,53.0,R,2013-02-08,19.0,38.875,4.45,7.719333333,12.0624,173965010,134506920.0,-0.4954565123,397.0428857,35000000.0,0.0
